Product_id,Category_names
32775,Styling_Aids
32776,Styling_Aids
32777,Conditioner
32778,Shampoo
32779,Bath_&_Body
32780,Credit_Reports
32781,Magazines
32782,Generic_cmsw
32783,Camcorders
32784,Generic_book
32785,Videos_&_DVDs
32786,Videos_&_DVDs
32787,Cars
32788,Generic_musc
32789,Generic_book
32790,Books
32791,Video_Games
32792,Toys
32793,Boats
32794,Magazines
32795,Videos_&_DVDs
32796,Parks
32797,Parks
32798,Books
32799,Freezers
32800,Cooktops
32801,Generic_kifm
32802,Cutlery
32803,Parks
32804,Parks
32805,Parks
32806,Generic_rest
32807,Microwaves
32808,Refrigerators
32809,Software
32810,Generic_kifm
32811,Parks
32812,Generic_musc
32813,Generic_kifm
32814,Home
32815,Generic_kifm
32816,Generic_otdr
32817,Toys
32818,Books
32819,Music
32820,Music
32821,Music
32822,Music
32823,Toys
32824,Music
32825,Music
32826,Video_Games
32827,Kids_&_Family
32828,Cars
32829,Backpacks
32830,Portable_Audio
32831,Music
32832,Cordless_Phones
32833,Generic_elec
32834,Music
32835,Video_Games
32836,Video_Games
32837,Videos_&_DVDs
32838,Cameras
32839,Music
32840,Car_Stereos_&_Changers
32841,Small_Appliances
32842,Web_TV
32843,Books
32844,Music
32845,Music
32846,Music
32847,Music
32848,Music
32849,Music
32850,Music
32851,Music
32852,Laptops
32853,Cars
32854,Televisions
32855,Credit_Unions
32856,Chain_Restaurants
32857,Soccer
32858,Wines
32859,Stadiums_&_Arenas
32860,Cars
32861,Music
32862,Headphones
32863,Music
32864,Mousing_Devices
32865,Receivers
32866,DVD_Players
32867,Music
32868,Music
32869,Music
32870,Music
32871,Music
32872,Music
32873,PC_Game_Controllers
32874,Hotels_&_Resorts
32875,Portable_Audio
32876,DVD_Players
32877,Golf_Courses
32878,Destinations
32879,Restaurants
32880,Restaurants
32881,Restaurants
32882,Scales_&_Body_Fat_Monitors
32883,Restaurants
32884,Magazines
32885,Restaurants
32886,Music
32887,Restaurants
32888,Restaurants
32889,Music
32890,Music
32891,Music
32892,Books
32893,Books
32894,Music
32895,Generic_cmsw
32896,Music
32897,Books
32898,Books
32899,Books
32900,Books
32901,Books
32902,Books
32903,Videos_&_DVDs
32904,Books
32905,Videos_&_DVDs
32906,Music
32907,Music
32908,Music
32909,Music
32910,Books
32911,Music
32912,Music
32913,Books
32914,Books
32915,Books
32916,Books
32917,Videos_&_DVDs
32918,Cars
32919,Guitars_&_Basses
32920,Tennis
32921,Cars
32922,Theme_Parks
32923,Hotels_&_Resorts
32924,Hotels_&_Resorts
32925,Styling_Aids
32926,Skin_Basics
32927,Eye_Makeup
32928,Lip_Color
32929,Acne_&_Blemish_Control
32930,Books
32931,Music
32932,Music
32933,Music
32934,Music
32935,Music
32936,Music
32937,Music
32938,Music
32939,Music
32940,Music
32941,Parks
32942,Music
32943,Toys
32944,Car_Seats
32945,Cameras
32946,Toys
32947,Books
32948,Cellular_Phones
32949,Carriers
32950,Portable_Audio
32951,Books
32952,Online_Stores_&_Services
32953,Generic_kifm
32954,Ranges
32955,Diapers
32956,Diapers
32957,Music
32958,Books
32959,Videos_&_DVDs
32960,Tour_Operators
32961,Online_Stores_&_Services
32962,Cordless_Phones
32963,Electronics
32964,Hotels_&_Resorts
32965,Kids_&_Family
32966,Shipping
32967,Cellular_Phone_Service
32968,Portable_Audio
32969,Music
32970,Game_Controllers_&_Accessories
32971,In_Theaters
32972,In_Theaters
32973,Videos_&_DVDs
32974,Video_Games
32975,Video_Games
32976,Video_Games
32977,Cameras
32978,Videos_&_DVDs
32979,Video_Games
32980,Video_Games
32981,Video_Games
32982,Video_Games
32983,Videos_&_DVDs
32984,Videos_&_DVDs
32985,Video_Games
32986,Music
32987,Software
32988,Video_Games
32989,Video_Games
32990,Video_Games
32991,Software
32992,Video_Games
32993,Classic_Consoles
32994,Classic_Consoles
32995,Video_Games
32996,Videos_&_DVDs
32997,Video_Games
32998,Videos_&_DVDs
32999,Videos_&_DVDs
33000,Video_Games
33001,Videos_&_DVDs
33002,Videos_&_DVDs
33003,Videos_&_DVDs
33004,Videos_&_DVDs
33005,Video_Games
33006,Video_Games
33007,Video_Games
33008,Videos_&_DVDs
33009,Videos_&_DVDs
33010,Videos_&_DVDs
33011,Videos_&_DVDs
33012,Music
33013,Videos_&_DVDs
33014,Books
33015,Chain_Restaurants
33016,Video_Games
33017,Videos_&_DVDs
33018,Sporting_Goods
33019,Video_Games
33020,Books
33021,Music
33022,Music
33023,Books
33024,Video_Games
33025,Games
33026,Archived_Reviews
33027,Videos_&_DVDs
33028,Music
33029,Video_Games
33030,Video_Games
33031,Video_Games
33032,Generic_kifm
33033,Video_Games
33034,Video_Games
33035,Video_Games
33036,Video_Games
33037,Video_Games
33038,Video_Games
33039,Video_Games
33040,Video_Games
33041,Video_Games
33042,Software
33043,Videos_&_DVDs
33044,Video_Games
33045,Receivers
33046,Video_Games
33047,Video_Games
33048,Books
33049,Books
33050,Videos_&_DVDs
33051,Software
33052,Restaurants
33053,Music
33054,Videos_&_DVDs
33055,Generic_rest
33056,Video_Games
33057,Books
33058,Books
33059,Generic_sprt
33060,Generic_finc
33061,Generic_hmgd
33062,Generic_game
33063,Video_Games
33064,Generic_hmgd
33065,Generic_game
33066,Music
33067,Games
33068,Video_Games
33069,Video_Games
33070,Videos_&_DVDs
33071,Generic_srvc
33072,Books
33073,Generic_kifm
33074,Generic_game
33075,Video_Games
33076,Music
33077,Stadiums_&_Arenas
33078,Video_Games
33079,Video_Games
33080,Video_Games
33081,Music
33082,Music
33083,Books
33084,Music
33085,Books
33086,Tennis
33087,Videos_&_DVDs
33088,Video_Games
33089,Video_Games
33090,Generic_musc
33091,Video_Games
33092,Video_Games
33093,Video_Games
33094,Video_Games
33095,Video_Games
33096,Basketball
33097,Newspapers
33098,Generic_hmgd
33099,Music
33100,Music
33101,Video_Games
33102,Video_Games
33103,Diapers
33104,Videos_&_DVDs
33105,Carriers
33106,Cars
33107,Toys
33108,Vacuum_Cleaners
33109,Books
33110,Colleges_&_Universities
33111,Cordless_Phones
33112,Cameras
33113,Ski_Resorts
33114,Ski_Resorts
33115,Ski_Resorts
33116,Boats
33117,Music
33118,Lacrosse
33119,Lacrosse
33120,Music
33121,Complete_Systems
33122,Chain_Restaurants
33123,Credit_Unions
33124,Books
33125,Books
33126,Stadiums_&_Arenas
33127,Books
33128,Books
33129,Books
33130,Treats
33131,Music
33132,Software
33133,Cellular_Phones
33134,Books
33135,Videos_&_DVDs
33136,Colleges_&_Universities
33137,Parks
33138,Music
33139,Videos_&_DVDs
33140,Videos_&_DVDs
33141,Videos_&_DVDs
33142,Videos_&_DVDs
33143,Software
33144,Software
33145,Software
33146,Cars
33147,Face_Makeup
33148,Diet_Foods
33149,Diets
33150,Books
33151,Self_Tanning
33152,Thermometers
33153,Over-the-Counter_Medicine
33154,Over-the-Counter_Medicine
33155,Food
33156,Itch_Relief
33157,Scales_&_Body_Fat_Monitors
33158,Books
33159,Generic_kifm
33160,Books
33161,Videos_&_DVDs
33162,Books
33163,Generic_hmgd
33164,Bikes_&_Accessories
33165,Colleges_&_Universities
33166,Online_Stores_&_Services
33167,Destinations
33168,Hotels_&_Resorts
33169,Hotels_&_Resorts
33170,Hotels_&_Resorts
33171,Hotels_&_Resorts
33172,Online_Stores_&_Services
33173,Books
33174,Routers_and_Bridges
33175,Software
33176,Video_Games
33177,Books
33178,Portable_Audio
33179,Video_Games
33180,Online_Stores_&_Services
33181,VCRs
33182,Books
33183,Beauty
33184,Eye_Makeup
33185,Face_Makeup
33186,Shredders
33187,Portable_Audio
33188,Headphones
33189,Music
33190,Online_Stores_&_Services
33191,Music
33192,Music
33193,Music
33194,Music
33195,Small_Appliances
33196,Online_Stores_&_Services
33197,Graphics_Cards
33198,Books
33199,Shop_Tools
33200,Shop_Tools
33201,Bikes
33202,Shop_Tools
33203,Books
33204,Books
33205,Music
33206,Videos_&_DVDs
33207,Cameras
33208,Air_Filters
33209,Face_Makeup
33210,Face_Makeup
33211,Magazines
33212,Books
33213,Music
33214,Music
33215,Music
33216,Colleges_&_Universities
33217,Books
33218,Small_Appliances
33219,Face_Makeup
33220,Toys
33221,Toys
33222,Skin_Basics
33223,Skin_Basics
33224,Toys
33225,Cars
33226,Bottles
33227,Toys
33228,Toys
33229,Televisions
33230,Videos_&_DVDs
33231,Books
33232,Videos_&_DVDs
33233,Sewing_Machines
33234,Dryers
33235,Desktops
33236,Online_Stores_&_Services
33237,Kids'_TV_Shows
33238,Books
33239,Music
33240,Games
33241,Software
33242,Music
33243,Online_Stores_&_Services
33244,Books
33245,Books
33246,Books
33247,Books
33248,Electronics
33249,Game_Controllers_&_Accessories
33250,Music
33251,Generic_elec
33252,Generic_kifm
33253,Cameras
33254,Generic_elec
33255,Cellular_Phones
33256,Cars
33257,Local_Services
33258,Magazines
33259,Televisions
33260,Books
33261,Hotels_&_Resorts
33262,Hotels_&_Travel
33263,Televisions
33264,Video_Games
33265,Calculators
33266,Books
33267,Music
33268,Headphones
33269,Music
33270,Cassette_Players
33271,Music
33272,Videos_&_DVDs
33273,Music
33274,Music
33275,Music
33276,Newspapers
33277,Headphones
33278,Printers
33279,Software
33280,Videos_&_DVDs
33281,Restaurants
33282,Golf_Courses
33283,Restaurants
33284,Restaurants
33285,Restaurants
33286,Restaurants
33287,Stadiums_&_Arenas
33288,Music
33289,Videos_&_DVDs
33290,Books
33291,Music
33292,Books
33293,Music
33294,Music
33295,Restaurants
33296,Videos_&_DVDs
33297,Music
33298,Outdoor_Gear
33299,Bike_Parts_&_Accessories
33300,Heart_Rate_Monitors
33301,Snowboard_Bindings
33302,Glucose_&_Cholesterol_Monitors
33303,Insect_Repellent
33304,Health
33305,Glucose_&_Cholesterol_Monitors
33306,Glucose_&_Cholesterol_Monitors
33307,Glucose_&_Cholesterol_Monitors
33308,Glucose_&_Cholesterol_Monitors
33309,Glucose_&_Cholesterol_Monitors
33310,Glucose_&_Cholesterol_Monitors
33311,Generic_hmgd
33312,Software
33313,IMAX
33314,Restaurants
33315,Generic_otdr
33316,Credit_Cards
33317,Restaurants
33318,Newspapers
33319,Restaurants
33320,Food
33321,Food
33322,Cars
33323,Music
33324,Tires
33325,Restaurants
33326,Small_Appliances
33327,Restaurants
33328,Home_&_Garden
33329,Generic_book
33330,Books
33331,Books
33332,Liquor_&_Spirits
33333,Books
33334,Wineries
33335,Books
33336,Restaurants
33337,Restaurants
33338,Restaurants
33339,Cigars
33340,Restaurants
33341,Cigars
33342,Generic_fddk
33343,Colleges_&_Universities
33344,Books
33345,Wines
33346,Books
33347,Generic_kifm
33348,Destinations
33349,Books
33350,Generic_book
33351,Books
33352,Generic_trvl
33353,Generic_hmgd
33354,Generic_trvl
33355,Generic_trvl
33356,Books
33357,Generic_trvl
33358,Generic_trvl
33359,Generic_trvl
33360,Generic_hmgd
33361,Generic_trvl
33362,Books
33363,Generic_trvl
33364,Small_Appliances
33365,Refrigerators
33366,Books
33367,Books
33368,Books
33369,Destinations
33370,Generic_hmgd
33371,Cars
33372,Radar_Detectors
33373,Tires
33374,Cars
33375,Cars
33376,Cellular_Phones
33377,Motorcycles
33378,Bikes
33379,Cars
33380,Motorcycles
33381,Cars
33382,Motorcycles
33383,Motorcycles
33384,Cellular_Phone_Service
33385,Cellular_Phones
33386,Cars
33387,Cars
33388,Books
33389,Monitors
33390,Cars
33391,DVD_Players
33392,Restaurants
33393,Cars
33394,Airlines
33395,Toys
33396,Toys
33397,Toys
33398,Feeding_Accessories
33399,Toddler_Beds
33400,Toys
33401,Toddler_Beds
33402,Hot_&_Cold_Therapy
33403,Hot_&_Cold_Therapy
33404,Small_Appliances
33405,Toys
33406,Theme_Parks
33407,Toys
33408,Toys
33409,Toys
33410,Toys
33411,Toddler_Beds
33412,Toys
33413,Toys
33414,Toys
33415,Toys
33416,Toys
33417,Toys
33418,Toys
33419,Toys
33420,Toys
33421,Toys
33422,Toys
33423,Toys
33424,Thermometers
33425,Toys
33426,Toys
33427,Generic_kifm
33428,Toys
33429,Toys
33430,Toys
33431,Toys
33432,Toys
33433,Toys
33434,Toys
33435,Toys
33436,Small_Appliances
33437,Toys
33438,Toys
33439,Toys
33440,Toys
33441,Small_Appliances
33442,Magazines
33443,Headphones
33444,Cars
33445,CD_Players
33446,Music
33447,Generic_musc
33448,Music
33449,Generic_musc
33450,Generic_musc
33451,Books
33452,Music
33453,Generic_musc
33454,Face_Makeup
33455,Bath_&_Body
33456,Destinations
33457,Feeding_Accessories
33458,Software
33459,Destinations
33460,Online_Stores_&_Services
33461,Toys
33462,Kids'_TV_Shows
33463,Bottles
33464,Kids'_TV_Shows
33465,Kids_&_Family
33466,Generic_cmsw
33467,Home
33468,Generic_kifm
33469,Cars
33470,Videos_&_DVDs
33471,Microwaves
33472,Videos_&_DVDs
33473,Toys
33474,Car_Seats
33475,Books
33476,Videos_&_DVDs
33477,Toys
33478,Web_Hosts
33479,Generic_otdr
33480,Software
33481,Online_Stores_&_Services
33482,Destinations
33483,Cars
33484,Cars
33485,Generic_cmsw
33486,Magazines
33487,Software
33488,Software
33489,Software
33490,Books
33491,Books
33492,Books
33493,Software
33494,Books
33495,Books
33496,Books
33497,Online_Stores_&_Services
33498,Software
33499,Books
33500,Books
33501,Laptops
33502,Web_Hosts
33503,Software
33504,Books
33505,Books
33506,Books
33507,Books
33508,Software
33509,Books
33510,Books
33511,Books
33512,Books
33513,Books
33514,Books
33515,Web_Hosts
33516,Online_Stores_&_Services
33517,Online_Stores_&_Services
33518,Radar_Detectors
33519,Potty_Chairs
33520,Books
33521,Software
33522,Generic_cmsw
33523,Software
33524,Generic_kifm
33525,Cameras
33526,Books
33527,Toddler_Beds
33528,Generic_cmsw
33529,Software
33530,Colleges_&_Universities
33531,Software
33532,Software
33533,Software
33534,Software
33535,Cars
33536,Online_Stores_&_Services
33537,Books
33538,Books
33539,Monitors
33540,Books
33541,Software
33542,Generic_kifm
33543,Generic_kifm
33544,Generic_kifm
33545,Generic_kifm
33546,Books
33547,Software
33548,Books
33549,Books
33550,Feeding_Accessories
33551,Books
33552,Books
33553,Luggage
33554,Toys
33555,Toys
33556,Vacuum_Cleaners
33557,Small_Appliances
33558,Books
33559,Potty_Chairs
33560,Toys
33561,Books
33562,Books
33563,Books
33564,Software
33565,Books
33566,Zoos_&_Aquariums
33567,Shavers_&_Grooming_Appliances
33568,Toys
33569,Changing_Tables
33570,Books
33571,Portable_Audio
33572,Treats
33573,Books
33574,Generic_book
33575,Parks
33576,Books
33577,Generic_rest
33578,Video_Games
33579,Books
33580,Books
33581,Restaurants
33582,Credit_Cards
33583,Hotels_&_Resorts
33584,Cars
33585,Cars
33586,Ski_Resorts
33587,Ski_Resorts
33588,Destinations
33589,Destinations
33590,Small_Appliances
33591,Shop_Tools
33592,Music
33593,Generic_musc
33594,Generic_musc
33595,Books
33596,Books
33597,Books
33598,Online_Stores_&_Services
33599,Colleges_&_Universities
33600,Shavers_&_Grooming_Appliances
33601,Food
33602,Software
33603,Books
33604,Credit_Unions
33605,ISPs
33606,Books
33607,Destinations
33608,Destinations
33609,Hotels_&_Resorts
33610,Education
33611,Restaurants
33612,Calculators
33613,Self_Tanning
33614,Videos_&_DVDs
33615,Videos_&_DVDs
33616,Music
33617,Music
33618,Skis
33619,Books
33620,Videos_&_DVDs
33621,Books
33622,Books
33623,Books
33624,Books
33625,Books
33626,Books
33627,Books
33628,Books
33629,Books
33630,Books
33631,Magazines
33632,Magazines
33633,Restaurants
33634,Restaurants
33635,Wines
33636,Wines
33637,Pest_Control
33638,Shop_Tools
33639,Containment
33640,Music
33641,Videos_&_DVDs
33642,Videos_&_DVDs
33643,Videos_&_DVDs
33644,Videos_&_DVDs
33645,Videos_&_DVDs
33646,Videos_&_DVDs
33647,Videos_&_DVDs
33648,Videos_&_DVDs
33649,Videos_&_DVDs
33650,Videos_&_DVDs
33651,Videos_&_DVDs
33652,Videos_&_DVDs
33653,Books
33654,Videos_&_DVDs
33655,Videos_&_DVDs
33656,Books
33657,Videos_&_DVDs
33658,Videos_&_DVDs
33659,Videos_&_DVDs
33660,Videos_&_DVDs
33661,Videos_&_DVDs
33662,Videos_&_DVDs
33663,Videos_&_DVDs
33664,Videos_&_DVDs
33665,Videos_&_DVDs
33666,Videos_&_DVDs
33667,Videos_&_DVDs
33668,Videos_&_DVDs
33669,Videos_&_DVDs
33670,Videos_&_DVDs
33671,Videos_&_DVDs
33672,Books
33673,Videos_&_DVDs
33674,Videos_&_DVDs
33675,Videos_&_DVDs
33676,Books
33677,Videos_&_DVDs
33678,Videos_&_DVDs
33679,Videos_&_DVDs
33680,Videos_&_DVDs
33681,Videos_&_DVDs
33682,Videos_&_DVDs
33683,Videos_&_DVDs
33684,Videos_&_DVDs
33685,Videos_&_DVDs
33686,Videos_&_DVDs
33687,Videos_&_DVDs
33688,Videos_&_DVDs
33689,Videos_&_DVDs
33690,Videos_&_DVDs
33691,Books
33692,Videos_&_DVDs
33693,Videos_&_DVDs
33694,Videos_&_DVDs
33695,Videos_&_DVDs
33696,Videos_&_DVDs
33697,Books
33698,Videos_&_DVDs
33699,Videos_&_DVDs
33700,Videos_&_DVDs
33701,Videos_&_DVDs
33702,Videos_&_DVDs
33703,Videos_&_DVDs
33704,Videos_&_DVDs
33705,Books
33706,Videos_&_DVDs
33707,Videos_&_DVDs
33708,Videos_&_DVDs
33709,Videos_&_DVDs
33710,Videos_&_DVDs
33711,Videos_&_DVDs
33712,Videos_&_DVDs
33713,Videos_&_DVDs
33714,Videos_&_DVDs
33715,Videos_&_DVDs
33716,Videos_&_DVDs
33717,Videos_&_DVDs
33718,Videos_&_DVDs
33719,Videos_&_DVDs
33720,Videos_&_DVDs
33721,Videos_&_DVDs
33722,Videos_&_DVDs
33723,Videos_&_DVDs
33724,Videos_&_DVDs
33725,Videos_&_DVDs
33726,Videos_&_DVDs
33727,Videos_&_DVDs
33728,Videos_&_DVDs
33729,Videos_&_DVDs
33730,Videos_&_DVDs
33731,Videos_&_DVDs
33732,Videos_&_DVDs
33733,Videos_&_DVDs
33734,Videos_&_DVDs
33735,Videos_&_DVDs
33736,Videos_&_DVDs
33737,Videos_&_DVDs
33738,Videos_&_DVDs
33739,Videos_&_DVDs
33740,Videos_&_DVDs
33741,Videos_&_DVDs
33742,Videos_&_DVDs
33743,Videos_&_DVDs
33744,Videos_&_DVDs
33745,Videos_&_DVDs
33746,Videos_&_DVDs
33747,Videos_&_DVDs
33748,Videos_&_DVDs
33749,Videos_&_DVDs
33750,Videos_&_DVDs
33751,Videos_&_DVDs
33752,Videos_&_DVDs
33753,Videos_&_DVDs
33754,Videos_&_DVDs
33755,Videos_&_DVDs
33756,Videos_&_DVDs
33757,Videos_&_DVDs
33758,Videos_&_DVDs
33759,Videos_&_DVDs
33760,Videos_&_DVDs
33761,Videos_&_DVDs
33762,Videos_&_DVDs
33763,Videos_&_DVDs
33764,Videos_&_DVDs
33765,Videos_&_DVDs
33766,Videos_&_DVDs
33767,Videos_&_DVDs
33768,Videos_&_DVDs
33769,Videos_&_DVDs
33770,Videos_&_DVDs
33771,Videos_&_DVDs
33772,Videos_&_DVDs
33773,Videos_&_DVDs
33774,Videos_&_DVDs
33775,Videos_&_DVDs
33776,Videos_&_DVDs
33777,Videos_&_DVDs
33778,Videos_&_DVDs
33779,Videos_&_DVDs
33780,Videos_&_DVDs
33781,Videos_&_DVDs
33782,Videos_&_DVDs
33783,Books
33784,Books
33785,Videos_&_DVDs
33786,Videos_&_DVDs
33787,Videos_&_DVDs
33788,Books
33789,Videos_&_DVDs
33790,Books
33791,Videos_&_DVDs
33792,Books
33793,Books
33794,Books
33795,Books
33796,Online_Stores_&_Services
33797,Restaurants
33798,Books
33799,Generic_kifm
33800,Books
33801,Books
33802,Books
33803,Generic_kifm
33804,Restaurants
33805,Generic_otdr
33806,Restaurants
33807,Cars
33808,Videos_&_DVDs
33809,Books
33810,Books
33811,Books
33812,Books
33813,Videos_&_DVDs
33814,Videos_&_DVDs
33815,Music
33816,Desktops
33817,Cars
33818,Toys
33819,Toys
33820,Books
33821,Books
33822,Destinations
33823,Cigars
33824,Video_Games
33825,Games
33826,Restaurants
33827,Videos_&_DVDs
33828,Books
33829,Books
33830,Books
33831,Books
33832,Books
33833,Music
33834,Music
33835,Music
33836,Mattresses
33837,Cars
33838,Books
33839,Videos_&_DVDs
33840,Music
33841,Speakers
33842,Receivers
33843,Cars
33844,Books
33845,Books
33846,Books
33847,Books
33848,Books
33849,Books
33850,Books
33851,Videos_&_DVDs
33852,Videos_&_DVDs
33853,Books
33854,Books
33855,Books
33856,Music
33857,Books
33858,Music
33859,Books
33860,Books
33861,Books
33862,Books
33863,Books
33864,Books
33865,Books
33866,Videos_&_DVDs
33867,Music
33868,Books
33869,Music
33870,Destinations
33871,Colleges_&_Universities
33872,Videos_&_DVDs
33873,Music
33874,Music
33875,Tennis
33876,Destinations
33877,Liquor_&_Spirits
33878,Magazines
33879,Hotels_&_Resorts
33880,Garden_Tools
33881,Mousing_Devices
33882,Printers
33883,Shop_Tools
33884,Shop_Tools
33885,Removable_Storage
33886,Generic_elec
33887,Ski_Resorts
33888,Colleges_&_Universities
33889,Restaurants
33890,Laptops
33891,Small_Appliances
33892,Office_Equipment
33893,PDAs
33894,Computer_Hardware
33895,Computer_Hardware
33896,Computer_Hardware
33897,Computer_Hardware
33898,Computer_Hardware
33899,Removable_Storage
33900,Air_Conditioners
33901,Cars
33902,Books
33903,Books
33904,Books
33905,Books
33906,Books
33907,Toys
33908,Books
33909,Kids_&_Family
33910,Kids_&_Family
33911,Scanners
33912,Over-the-Counter_Medicine
33913,Cars
33914,Insect_Repellent
33915,Toys
33916,Videos_&_DVDs
33917,Magazines
33918,Books
33919,Books
33920,Zoos_&_Aquariums
33921,Kids'_TV_Shows
33922,Cameras
33923,Toys
33924,Books
33925,Books
33926,Toys
33927,Generic_kifm
33928,Teethers
33929,Music
33930,Music
33931,Generic_musc
33932,Software
33933,Teethers
33934,Bottles
33935,Toys
33936,Generic_kifm
33937,Toys
33938,Toys
33939,Generic_kifm
33940,Generic_kifm
33941,Toys
33942,Generic_kifm
33943,Generic_kifm
33944,Books
33945,Music
33946,Books
33947,Test_Prep_Courses
33948,Small_Appliances
33949,Videos_&_DVDs
33950,Books
33951,Books
33952,Videos_&_DVDs
33953,Colleges_&_Universities
33954,Videos_&_DVDs
33955,Video_Games
33956,Generic_elec
33957,Video_Games
33958,Cookware
33959,Toys
33960,Books
33961,Books
33962,Books
33963,Books
33964,Books
33965,Books
33966,Books
33967,Health
33968,Books
33969,Books
33970,Magazines
33971,Books
33972,Books
33973,Books
33974,Generic_hmgd
33975,Books
33976,Books
33977,Washing_Machines
33978,Books
33979,Cars
33980,Toys
33981,Dryers
33982,Cars
33983,Small_Appliances
33984,Small_Appliances
33985,Luggage
33986,Cars
33987,Office_Machines
33988,Books
33989,Music
33990,Software
33991,Music
33992,Music
33993,Music
33994,PDAs
33995,Music
33996,PDAs
33997,Music
33998,Software
33999,Generic_musc
34000,Videos_&_DVDs
34001,Music
34002,Books
34003,Books
34004,Videos_&_DVDs
34005,Generic_musc
34006,Books
34007,Videos_&_DVDs
34008,Books
34009,Magazines
34010,Videos_&_DVDs
34011,Videos_&_DVDs
34012,Music
34013,Books
34014,Generic_elec
34015,Cameras
34016,Printers
34017,Cameras
34018,Cordless_Phones
34019,Videos_&_DVDs
34020,Videos_&_DVDs
34021,Camcorders
34022,Toys
34023,Videos_&_DVDs
34024,Videos_&_DVDs
34025,Music
34026,Music
34027,Generic_musc
34028,Videos_&_DVDs
34029,Videos_&_DVDs
34030,Music
34031,Music
34032,Music
34033,Generic_kifm
34034,Videos_&_DVDs
34035,Video_Games
34036,Music
34037,Videos_&_DVDs
34038,Ski_Resorts
34039,Kids'_TV_Shows
34040,Regulators
34041,Bikes
34042,Strollers
34043,Mattresses
34044,Colleges_&_Universities
34045,Washing_Machines
34046,Acne_&_Blemish_Control
34047,Face_Makeup
34048,Cars
34049,Colleges_&_Universities
34050,Books
34051,Music
34052,Video_Games
34053,Books
34054,Music
34055,Liquor_&_Spirits
34056,Music
34057,Home_&_Garden
34058,Books
34059,Laptops
34060,Cookware
34061,Books
34062,Books
34063,Books
34064,Books
34065,Generic_hmgd
34066,Bakeware
34067,Over-the-Counter_Medicine
34068,Over-the-Counter_Medicine
34069,Home_&_Garden
34070,Cordless_Phones
34071,Shop_Tools
34072,Weed_Control
34073,Books
34074,Power_Mowers_&_Tools
34075,Shop_Tools
34076,Hotels_&_Resorts
34077,Cruises
34078,Books
34079,Televisions
34080,Magazines
34081,Generic_hmgd
34082,Books
34083,Ranges
34084,Generic_trvl
34085,Books
34086,Cutlery
34087,Generic_hmgd
34088,Books
34089,Generic_book
34090,Books
34091,Cars
34092,Software
34093,Software
34094,Videos_&_DVDs
34095,Toys
34096,Generic_cmsw
34097,Video_Games
34098,Generic_hmgd
34099,Books
34100,Graphics_Cards
34101,Video_Games
34102,Magazines
34103,Servers
34104,Video_Games
34105,Desktops
34106,Desktops
34107,Software
34108,Server_Software
34109,Databases
34110,Servers
34111,Books
34112,Books
34113,Books
34114,Portable_Audio
34115,Generic_elec
34116,Generic_book
34117,Books
34118,Books
34119,Banks
34120,Removable_Storage
34121,Portable_Audio
34122,Cruises
34123,Cars
34124,Cars
34125,Generic_cmsw
34126,Printers
34127,Generic_cmsw
34128,Removable_Storage
34129,Generic_finc
34130,Outdoor_Electronics
34131,Generic_elec
34132,Generic_elec
34133,Laptops
34134,Headphone_Amplifiers
34135,Software
34136,Software
34137,Laptops
34138,Cameras
34139,Cameras
34140,Generic_cmhd
34141,Software
34142,Laptops
34143,Generic_cmsw
34144,Bronzers
34145,Books
34146,Cars
34147,Liquor_&_Spirits
34148,Strollers
34149,Books
34150,Restaurants
34151,Complete_Systems
34152,Bassinets
34153,Videos_&_DVDs
34154,Magazines
34155,Books
34156,Massagers
34157,Generic_cmsw
34158,Cars
34159,Removable_Storage
34160,Cars
34161,Car_Stereos_&_Changers
34162,CD_Players
34163,Electronics
34164,Cars
34165,Restaurants
34166,Books
34167,Video_Games
34168,PC_Game_Controllers
34169,Videos_&_DVDs
34170,Toys
34171,Videos_&_DVDs
34172,Modems
34173,Destinations
34174,Refrigerators
34175,Books
34176,Bikes
34177,Books
34178,Laptops
34179,Small_Appliances
34180,Books
34181,Books
34182,Books
34183,Cars
34184,Videos_&_DVDs
34185,Videos_&_DVDs
34186,Books
34187,Videos_&_DVDs
34188,Videos_&_DVDs
34189,Video_Games
34190,Books
34191,Music
34192,Generic_book
34193,Videos_&_DVDs
34194,Books
34195,Generic_mags
34196,Music
34197,Books
34198,Music
34199,Books
34200,Credit_Cards
34201,CD_Players
34202,Security_Systems
34203,Televisions
34204,Remote_Controls
34205,Receivers
34206,Keyboards
34207,Toys
34208,Boating
34209,Kids_&_Family
34210,ISPs
34211,Beauty
34212,Toys
34213,Music
34214,Software
34215,Computer_Hardware
34216,Computer_Hardware
34217,Boating
34218,Computer_Hardware
34219,Music
34220,Removable_Storage
34221,Speakers
34222,Music
34223,Speakers
34224,Camcorders
34225,Bikes_&_Accessories
34226,Two_Way_Radios
34227,Cars
34228,Music
34229,Music
34230,Over-the-Counter_Medicine
34231,Over-the-Counter_Medicine
34232,Videos_&_DVDs
34233,Videos_&_DVDs
34234,Toys
34235,Bath_&_Body
34236,Online_Stores_&_Services
34237,Newspapers
34238,Videos_&_DVDs
34239,Generic_kifm
34240,Videos_&_DVDs
34241,Videos_&_DVDs
34242,Videos_&_DVDs
34243,Destinations
34244,Destinations
34245,Destinations
34246,Videos_&_DVDs
34247,Generic_kifm
34248,Toys
34249,Videos_&_DVDs
34250,Small_Appliances
